6.7684, 0.0064322
17.259, 0.025436
27.750, 0.046650
38.240, 0.068748
48.731, 0.089962
59.221, 0.11162
69.712, 0.13990
80.202, 0.16156
90.693, 0.18631
101.18, 0.21018
111.67, 0.22750
122.16, 0.25879
132.66, 0.28619
143.15, 0.31094
153.64, 0.33834
164.13, 0.35956
174.62, 0.37945
185.11, 0.40729
195.60, 0.43381
206.09, 0.46209
216.58, 0.48065
227.07, 0.49745
237.56, 0.51822
248.05, 0.54606
258.54, 0.56684
269.03, 0.58186
279.52, 0.60219
290.01, 0.63048
300.50, 0.65152
310.99, 0.66407
321.49, 0.68484
331.98, 0.70428
342.47, 0.71666
352.96, 0.73664
363.45, 0.75865
373.94, 0.77500
384.43, 0.79179
394.92, 0.81566
405.41, 0.82494
415.90, 0.84306
426.39, 0.85809
436.88, 0.86914
447.37, 0.88726
457.86, 0.90538
468.35, 0.91952
478.84, 0.93720
489.33, 0.95090
499.83, 0.96195
510.32, 0.98051
520.81, 1.0008
531.30, 1.0137
541.79, 1.0322
552.28, 1.0486
562.77, 1.0676
573.26, 1.0848
583.75, 1.0954
594.24, 1.1109
604.73, 1.1290
615.22, 1.1416
625.71, 1.1639
636.20, 1.1843
646.69, 1.1988
657.18, 1.2267
667.67, 1.2382
678.16, 1.2514
688.66, 1.2594
699.15, 1.2589
