5.0909, 0.0086505
17.818, 0.043253
29.657, 0.11250
40.148, 0.17659
50.638, 0.24023
61.129, 0.31359
71.619, 0.39536
82.110, 0.47270
92.600, 0.55755
103.09, 0.64064
113.58, 0.72417
124.07, 0.81477
134.56, 0.89389
145.05, 0.98581
155.54, 1.0698
166.03, 1.1533
176.52, 1.2382
187.02, 1.3305
197.51, 1.4247
208.00, 1.5038
218.49, 1.5864
228.98, 1.6775
239.47, 1.7615
249.96, 1.8445
260.45, 1.9192
270.94, 2.0050
281.43, 2.0876
291.92, 2.1685
302.41, 2.2467
312.90, 2.3298
323.39, 2.4102
333.88, 2.4841
344.37, 2.5685
354.86, 2.6321
365.36, 2.7095
375.85, 2.7806
386.34, 2.8509
396.83, 2.9341
407.32, 2.9976
417.81, 3.0705
428.30, 3.1364
438.79, 3.2084
449.28, 3.2796
459.77, 3.3459
470.26, 3.4122
480.75, 3.4754
491.24, 3.5461
501.73, 3.6115
512.22, 3.6738
522.71, 3.7441
533.20, 3.8188
543.69, 3.8873
554.19, 3.9571
564.68, 4.0256
575.17, 4.0937
585.66, 4.1600
596.15, 4.2307
606.64, 4.2992
617.13, 4.3641
627.62, 4.4402
638.11, 4.5051
648.60, 4.5785
659.09, 4.6514
669.58, 4.7279
680.07, 4.7942
690.56, 4.8180
699.62, 4.8436
